pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,player_first_name,player_last_name
CH,2023-05-08,84.3,1.13,6.02,"Bregman, Alex",608324,663776,,called_strike,,,,,8,Alex Bregman triples (1) on a line drive to right fielder Hunter Renfroe.   Mauricio Dubon scores.,R,R,L,LAA,HOU,S,,,1,0,2023,1.33,0.95,-0.2,1.56,,,643289.0,2,3,Top,,,,,642136,,,-5.733494852480689,-122.5157266210329,-5.863106788186925,14.543380107614212,24.87236190556596,-21.655604615214347,3.15,1.56,,,,84.4,1757.0,6.5,718254,663776,642136,570482,592273,543685,687263,621493,545361,592669,53.99,,,,,,,,20,2,Changeup,1,0,0,1,0,1,0,1,Standard,Standard,120.0,0.0,-0.036,Alex,Bregman
SL,2023-05-08,86.4,1.04,6.3,"Bregman, Alex",608324,663776,,ball,,,,,12,Alex Bregman triples (1) on a line drive to right fielder Hunter Renfroe.   Mauricio Dubon scores.,R,R,L,LAA,HOU,B,,,0,0,2023,-0.58,0.42,0.75,3.33,,,643289.0,2,3,Top,,,,,642136,,,0.513444191508753,-125.92805739725884,-1.7341959019814126,-6.296917840289588,26.11403173738351,-27.61121122652584,3.17,1.56,,,,86.5,2443.0,6.3,718254,663776,642136,570482,592273,543685,687263,621493,545361,592669,54.2,,,,,,,,20,1,Slider,1,0,0,1,0,1,0,1,Standard,Standard,234.0,0.0,0.027,Alex,Bregman
FF,2023-05-08,93.7,1.25,6.3,"Bregman, Alex",608324,519043,field_out,hit_into_play,,,,,5,Alex Bregman flies out to center fielder Mike Trout.,R,R,L,LAA,HOU,X,8.0,fly_ball,2,0,2023,0.95,1.64,-0.12,2.05,,,,0,8,Top,83.61,65.15,,,642136,,,-5.652810561165851,-136.04674962896118,-8.817747954784771,13.092254247641517,31.366252909874948,-10.05869438545436,3.13,1.54,347.0,95.6,36.0,93.5,2306.0,6.4,718254,519043,642136,570482,592273,543685,687263,621493,545361,592669,54.07,0.149,0.245,0.0,1.0,0.0,0.0,3.0,60,3,4-Seam Fastball,4,4,4,4,4,4,4,4,Standard,Standard,146.0,0.046,-0.34,Alex,Bregman
CH,2023-05-08,84.3,1.32,6.28,"Bregman, Alex",608324,519043,,ball,,,,,14,Alex Bregman flies out to center fielder Mike Trout.,R,R,L,LAA,HOU,B,,,1,0,2023,1.69,0.54,0.12,1.15,,,,0,8,Top,,,,,642136,,,-6.174257467289287,-122.4679984529388,-6.604594026711866,18.213768102248743,25.188111445869875,-25.586087883439863,3.04,1.56,,,,84.5,1958.0,6.6,718254,519043,642136,570482,592273,543685,687263,621493,545361,592669,53.88,,,,,,,,60,2,Changeup,4,4,4,4,4,4,4,4,Standard,Standard,110.0,0.0,0.066,Alex,Bregman
FF,2023-05-08,92.8,1.24,6.3,"Bregman, Alex",608324,519043,,ball,,,,,1,Alex Bregman flies out to center fielder Mike Trout.,R,R,L,LAA,HOU,B,,,0,0,2023,0.97,1.53,-0.77,2.92,,,,0,8,Top,,,,,642136,,,-7.257523596718888,-134.87550311142795,-6.162884998214151,13.395233739131111,29.78224063193192,-12.28906231790226,3.23,1.53,,,,92.6,2242.0,6.3,718254,519043,642136,570482,592273,543685,687263,621493,545361,592669,54.25,,,,,,,,60,1,4-Seam Fastball,4,4,4,4,4,4,4,4,Standard,Standard,146.0,0.0,0.039,Alex,Bregman
FF,2023-05-08,92.4,1.06,6.32,"Bregman, Alex",608324,663776,single,hit_into_play,,,,,12,Alex Bregman singles on a sharp ground ball to center fielder Mike Trout.,R,R,L,LAA,HOU,X,8.0,ground_ball,1,1,2023,0.25,1.39,0.37,3.52,,,,1,1,Top,118.42,85.16,,,642136,,,-2.2851879020812302,-134.5664194020698,-4.334902678626166,3.513245833880933,29.7046250778634,-14.529384728889973,3.13,1.54,55.0,102.2,0.0,92.2,1931.0,6.2,718254,663776,642136,570482,592273,543685,687263,621493,545361,592669,54.35,0.437,0.414,0.9,1.0,1.0,0.0,4.0,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,161.0,-0.025,0.278,Alex,Bregman
SL,2023-05-08,87.0,1.14,6.38,"Bregman, Alex",608324,663776,,foul,,,,,2,Alex Bregman singles on a sharp ground ball to center fielder Mike Trout.,R,R,L,LAA,HOU,S,,,1,0,2023,-0.59,0.19,0.2,2.84,,,,1,1,Top,,,,,642136,,,-1.031920827052908,-126.6522523926904,-2.667288143620013,-6.0827057154814,27.608525456591803,-29.753836219090584,3.13,1.54,172.0,71.5,60.0,86.5,2303.0,6.1,718254,663776,642136,570482,592273,543685,687263,621493,545361,592669,54.4,,,,,,,,2,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,215.0,0.0,-0.036,Alex,Bregman
FF,2023-05-08,91.6,1.09,6.28,"Bregman, Alex",608324,663776,,ball,,,,,11,Alex Bregman singles on a sharp ground ball to center fielder Mike Trout.,R,R,L,LAA,HOU,B,,,0,0,2023,0.22,1.33,-0.27,3.4,,,,1,1,Top,,,,,642136,,,-3.917573207249797,-133.3360203834913,-4.2588257618702325,3.537148497061424,30.582143300787617,-15.626893860312997,3.08,1.56,,,,91.3,1960.0,6.3,718254,663776,642136,570482,592273,543685,687263,621493,545361,592669,54.24,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,158.0,0.0,0.029,Alex,Bregman
FF,2023-05-07,93.8,-0.63,5.75,"Bregman, Alex",608324,682243,field_out,hit_into_play,,,,,9,Alex Bregman lines out to center fielder Julio Rodriguez.,R,R,R,SEA,HOU,X,8.0,line_drive,2,1,2023,-0.16,1.61,0.51,1.78,,,,2,6,Top,159.59,63.1,,,663728,,,3.3007233344083304,-136.4054896269863,-8.105779794463935,-2.699013447715696,27.904715742187545,-10.510852250249856,3.11,1.54,346.0,94.5,22.0,94.1,2457.0,6.3,718265,682243,663728,664034,676609,553993,641487,666211,677594,672284,54.16,0.217,0.245,0.0,1.0,0.0,0.0,3.0,45,4,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,197.0,0.009,-0.121,Alex,Bregman
FF,2023-05-07,93.7,-0.38,5.88,"Bregman, Alex",608324,682243,,foul,,,,,12,Alex Bregman lines out to center fielder Julio Rodriguez.,R,R,R,SEA,HOU,S,,,2,0,2023,0.02,1.52,1.05,2.89,,,,2,6,Top,,,,,663728,,,3.6370723314793336,-136.39216502326215,-5.423944942148027,-0.4503516462875645,27.407735491511342,-12.130834979286057,3.11,1.54,193.0,70.4,52.0,94.1,2553.0,6.3,718265,682243,663728,664034,676609,553993,641487,666211,677594,672284,54.21,,,,,,,,45,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,188.0,0.0,-0.029,Alex,Bregman
SL,2023-05-07,86.1,-0.85,5.47,"Bregman, Alex",608324,682243,,ball,,,,,14,Alex Bregman lines out to center fielder Julio Rodriguez.,R,R,R,SEA,HOU,B,,,1,0,2023,0.32,0.23,1.46,1.05,,,,2,6,Top,,,,,663728,,,4.86043231230493,-125.32981978128556,-4.786743984107462,2.4699685105586107,22.70618993863076,-29.03610477269007,3.08,1.54,,,,86.7,2401.0,6.4,718265,682243,663728,664034,676609,553993,641487,666211,677594,672284,54.09,,,,,,,,45,2,Slider,3,0,0,3,0,3,0,3,Standard,Standard,126.0,0.0,0.025,Alex,Bregman
SL,2023-05-07,86.2,-0.85,5.57,"Bregman, Alex",608324,682243,,ball,,,,,12,Alex Bregman lines out to center fielder Julio Rodriguez.,R,R,R,SEA,HOU,B,,,0,0,2023,0.04,0.11,0.62,3.77,,,,2,6,Top,,,,,663728,,,3.424275943888788,-125.60529320797454,1.6396650784321596,-0.2221450194106937,22.62924792655552,-31.44183223688176,3.13,1.49,,,,86.7,2415.0,6.3,718265,682243,663728,664034,676609,553993,641487,666211,677594,672284,54.2,,,,,,,,45,1,Slider,3,0,0,3,0,3,0,3,Standard,Standard,114.0,0.0,0.021,Alex,Bregman
FF,2023-05-07,95.4,-0.57,5.85,"Bregman, Alex",608324,682243,field_out,hit_into_play,,,,,2,Alex Bregman pops out to second baseman Jose Caballero.,R,R,R,SEA,HOU,X,4.0,popup,0,0,2023,-0.57,1.52,0.16,3.19,,,455117.0,2,3,Top,151.01,152.59,,,663728,,,3.1955938694096284,-138.90244718782296,-4.822090308387496,-8.107960990768968,29.33135891118257,-11.544650658021894,3.11,1.54,125.0,81.0,66.0,95.5,2587.0,6.2,718265,682243,663728,664034,676609,553993,641487,666211,677594,672284,54.34,0.001,0.0,0.0,1.0,0.0,0.0,3.0,20,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,193.0,0.026,-0.243,Alex,Bregman
SI,2023-05-07,94.7,-2.73,5.12,"Bregman, Alex",608324,641627,strikeout,called_strike,,,,,14,Alex Bregman called out on strikes.,R,R,R,SEA,HOU,S,2.0,,2,2,2023,-1.39,0.47,0.87,2.27,,,,2,8,Top,,,,,663728,,,12.370480775834263,-137.45405548992488,-2.8159394320135225,-20.27765059759615,28.99324178904424,-25.70433752548317,3.17,1.54,,,,94.0,2044.0,5.9,718265,641627,663728,664034,676609,553993,641487,666211,677594,672284,54.58,,,0.0,1.0,0.0,0.0,,63,5,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,230.0,0.013,-0.09,Alex,Bregman
FC,2023-05-07,88.7,-2.75,5.26,"Bregman, Alex",608324,641627,,ball,,,,,14,Alex Bregman called out on strikes.,R,R,R,SEA,HOU,B,,,1,2,2023,0.3,0.43,1.4,2.32,,,,2,8,Top,,,,,663728,,,9.489441167949,-129.00512981123714,-2.072458815751777,1.4492850015501393,25.275046667612184,-27.14350371189996,3.15,1.49,,,,88.5,2088.0,6.1,718265,641627,663728,664034,676609,553993,641487,666211,677594,672284,54.42,,,,,,,,63,4,Cutter,3,1,1,3,1,3,1,3,Standard,Standard,166.0,0.0,0.018,Alex,Bregman
SI,2023-05-07,94.8,-2.83,5.0,"Bregman, Alex",608324,641627,,foul,,,,,11,Alex Bregman called out on strikes.,R,R,R,SEA,HOU,S,,,1,1,2023,-1.61,0.37,-0.96,2.73,,,,2,8,Top,,,,,663728,,,8.437413335706664,-137.87706755871187,-1.1096396428496225,-22.41622690568761,30.000155145586035,-27.36819437407377,3.11,1.54,,,,94.3,2023.0,6.0,718265,641627,663728,664034,676609,553993,641487,666211,677594,672284,54.51,,,,,,,,63,3,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,224.0,0.0,-0.026,Alex,Bregman
SI,2023-05-07,94.5,-2.86,5.07,"Bregman, Alex",608324,641627,,ball,,,,,12,Alex Bregman called out on strikes.,R,R,R,SEA,HOU,B,,,0,1,2023,-1.09,0.74,0.74,3.65,,,,2,8,Top,,,,,663728,,,11.70165189140968,-137.14869720619978,0.3364666105520617,-16.260317681255458,28.169245960111617,-23.10338938924629,3.18,1.46,,,,94.1,1921.0,6.1,718265,641627,663728,664034,676609,553993,641487,666211,677594,672284,54.44,,,,,,,,63,2,Sinker,3,1,1,3,1,3,1,3,Standard,Standard,225.0,0.0,0.015,Alex,Bregman
FF,2023-05-07,97.2,-0.6,6.01,"Bregman, Alex",608324,682243,field_out,hit_into_play,,,,,11,Alex Bregman flies out to left fielder Taylor Trammell.,R,R,R,SEA,HOU,X,7.0,fly_ball,0,2,2023,-0.2,1.85,-0.84,2.96,,,,1,1,Top,76.5,97.4,,,663728,,,-0.1829661179009803,-141.52045177460369,-6.882685382561239,-2.593608694543358,31.94340526376761,-5.945969130961799,3.11,1.54,281.0,78.1,32.0,97.1,2602.0,6.2,718265,682243,663728,664034,676609,553993,641487,666211,677594,672284,54.34,0.097,0.109,0.0,1.0,0.0,0.0,3.0,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,188.0,0.015,-0.107,Alex,Bregman
FC,2023-05-07,89.0,-2.62,5.34,"Bregman, Alex",608324,641627,,called_strike,,,,,2,Alex Bregman called out on strikes.,R,R,R,SEA,HOU,S,,,0,0,2023,0.24,0.66,0.12,3.09,,,,2,8,Top,,,,,663728,,,6.217067801591001,-129.65633624828723,-0.96006366794259,1.6290469074195006,23.5243933818098,-24.665824410125325,3.08,1.49,,,,89.4,2116.0,6.2,718265,641627,663728,664034,676609,553993,641487,666211,677594,672284,54.34,,,,,,,,63,1,Cutter,3,1,1,3,1,3,1,3,Standard,Standard,194.0,0.0,-0.021,Alex,Bregman
SL,2023-05-07,87.4,-1.19,5.46,"Bregman, Alex",608324,682243,,foul,,,,,6,Alex Bregman flies out to left fielder Taylor Trammell.,R,R,R,SEA,HOU,S,,,0,2,2023,0.59,0.22,0.3,2.57,,,,1,1,Top,,,,,663728,,,2.3820285848519567,-127.34775305921524,-1.3251136987885597,5.992253155867271,24.51771514969089,-29.672525790155703,3.11,1.54,168.0,67.3,36.0,87.6,2492.0,6.2,718265,682243,663728,664034,676609,553993,641487,666211,677594,672284,54.28,,,,,,,,2,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,57.0,0.0,0.0,Alex,Bregman
SL,2023-05-07,88.1,-1.07,5.64,"Bregman, Alex",608324,682243,,called_strike,,,,,8,Alex Bregman flies out to left fielder Taylor Trammell.,R,R,R,SEA,HOU,S,,,0,1,2023,0.29,0.15,-0.17,1.5,,,,1,1,Top,,,,,663728,,,1.5992283471376103,-128.3552717605046,-4.326901498452394,2.8969015084533374,24.247814956678678,-29.92246806883052,3.19,1.54,,,,88.3,2482.0,6.2,718265,682243,663728,664034,676609,553993,641487,666211,677594,672284,54.33,,,,,,,,2,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,117.0,0.0,-0.036,Alex,Bregman
FF,2023-05-07,96.2,-0.63,5.96,"Bregman, Alex",608324,682243,,foul,,,,,5,Alex Bregman flies out to left fielder Taylor Trammell.,R,R,R,SEA,HOU,S,,,0,0,2023,-0.37,1.6,0.03,2.52,,,,1,1,Top,,,,,663728,,,2.5934620676958424,-139.92729443810364,-7.1655335587280655,-5.4748050241854855,30.808993395008034,-9.70607019788285,3.11,1.54,186.0,73.5,64.0,96.1,2648.0,6.2,718265,682243,663728,664034,676609,553993,641487,666211,677594,672284,54.29,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,192.0,0.0,-0.028,Alex,Bregman
CH,2023-05-06,79.7,2.47,5.22,"Bregman, Alex",608324,594835,field_out,hit_into_play,,,,,9,Alex Bregman pops out to second baseman Kolten Wong.,R,R,L,SEA,HOU,X,4.0,popup,1,0,2023,1.58,0.22,0.48,1.83,676694.0,,643289.0,1,5,Top,148.47,151.07,,,608596,,,-7.361971712028336,-115.78230370372694,-1.033420170282835,15.592073657209012,23.35316100483378,-30.195483367758584,3.09,1.53,135.0,81.7,67.0,79.6,2098.0,6.5,718274,594835,608596,664034,543939,553993,641487,672284,677594,606192,53.99,0.001,0.0,0.0,1.0,0.0,0.0,3.0,36,2,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,108.0,0.05,-0.288,Alex,Bregman
CH,2023-05-06,79.6,2.56,5.32,"Bregman, Alex",608324,594835,,ball,,,,,12,Alex Bregman pops out to second baseman Kolten Wong.,R,R,L,SEA,HOU,B,,,0,0,2023,1.59,0.66,1.82,2.69,676694.0,,643289.0,1,5,Top,,,,,608596,,,-4.603937035438491,-115.71423780991078,-0.1650707336439119,15.101226711343422,24.260619840405813,-26.51137437322842,3.28,1.63,,,,79.3,2128.0,6.4,718274,594835,608596,664034,543939,553993,641487,672284,677594,606192,54.08,,,,,,,,36,1,Changeup,0,2,2,0,2,0,2,0,Standard,Standard,107.0,0.0,0.051,Alex,Bregman
CU,2023-05-06,79.8,2.19,5.34,"Bregman, Alex",608324,594835,field_out,hit_into_play,,,,,4,Alex Bregman flies out to left fielder Jarred Kelenic.,R,R,L,SEA,HOU,X,7.0,fly_ball,2,0,2023,-0.2,-1.09,-0.39,2.35,,,643289.0,0,4,Top,91.28,91.07,,,608596,,,-5.298425228381692,-116.0666487489793,2.1859617508653795,-0.8492426701031904,20.855105128330045,-42.67316978832488,3.09,1.53,282.0,90.3,44.0,80.1,2384.0,6.5,718274,594835,608596,664034,543939,553993,641487,672284,677594,606192,54.04,0.011,0.013,0.0,1.0,0.0,0.0,3.0,24,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,325.0,0.041,-0.481,Alex,Bregman
CU,2023-05-06,78.9,2.32,5.32,"Bregman, Alex",608324,594835,,ball,,,,,14,Alex Bregman flies out to left fielder Jarred Kelenic.,R,R,L,SEA,HOU,B,,,1,0,2023,-0.36,-1.12,0.99,2.22,,,643289.0,0,4,Top,,,,,608596,,,-2.253603581926153,-114.83469230375457,2.126816717745168,-2.7458319198283303,20.757563921738612,-42.67751992341593,3.34,1.59,,,,79.1,2294.0,6.4,718274,594835,608596,664034,543939,553993,641487,672284,677594,606192,54.11,,,,,,,,24,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,326.0,0.0,0.085,Alex,Bregman
FF,2023-05-06,89.1,2.11,5.59,"Bregman, Alex",608324,594835,,ball,,,,,12,Alex Bregman flies out to left fielder Jarred Kelenic.,R,R,L,SEA,HOU,B,,,0,0,2023,1.18,1.39,0.15,3.98,,,643289.0,0,4,Top,,,,,608596,,,-7.337091943531493,-129.64060038577023,-0.8448400215440903,14.811782710305923,26.39623180062753,-16.511309032343963,3.34,1.59,,,,89.9,2069.0,6.8,718274,594835,608596,664034,543939,553993,641487,672284,677594,606192,53.75,,,,,,,,24,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,134.0,0.0,0.037,Alex,Bregman
CU,2023-05-06,80.7,2.48,5.39,"Bregman, Alex",608324,594835,field_out,hit_into_play,,,,,8,Alex Bregman flies out to right fielder Teoscar Hernandez.,R,R,L,SEA,HOU,X,9.0,fly_ball,0,1,2023,-0.05,-0.8,0.24,1.83,,,,1,1,Top,174.18,85.02,,,608596,,,-4.883095753011305,-117.47204156069613,0.2217805884137733,0.4002173641791342,21.432117683685863,-39.84553546673852,3.09,1.53,307.0,91.5,37.0,80.8,2146.0,6.2,718274,594835,608596,664034,543939,553993,641487,672284,677594,606192,54.27,0.029,0.037,0.0,1.0,0.0,0.0,3.0,2,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,323.0,0.015,-0.144,Alex,Bregman
FF,2023-05-06,90.3,2.15,5.66,"Bregman, Alex",608324,594835,,called_strike,,,,,12,Alex Bregman flies out to right fielder Teoscar Hernandez.,R,R,L,SEA,HOU,S,,,0,0,2023,1.13,1.28,0.85,2.81,,,,1,1,Top,,,,,608596,,,-5.694376586123572,-131.33052839694054,-3.899327013933997,14.305519978955743,27.55487664694405,-16.721699138765754,3.27,1.54,,,,90.9,2018.0,6.7,718274,594835,608596,664034,543939,553993,641487,672284,677594,606192,53.81,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,131.0,0.0,-0.028,Alex,Bregman
SI,2023-05-06,91.1,2.11,5.43,"Bregman, Alex",608324,642048,field_out,hit_into_play,,,,,9,"Alex Bregman grounds out, shortstop J.  P. Crawford to first baseman Ty France.",R,R,L,SEA,HOU,X,6.0,ground_ball,0,0,2023,1.6,0.15,0.58,1.49,,,,0,8,Top,111.46,169.51,,,608596,,,-7.33538270785983,-132.4471019212591,-4.316375389531488,20.4154368166127,29.56145358512909,-29.660366981519456,3.09,1.53,43.0,78.3,2.0,91.6,2304.0,6.8,718274,642048,608596,664034,676609,553993,641487,672284,677594,606192,53.75,0.166,0.154,0.0,1.0,0.0,0.0,2.0,57,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,127.0,0.007,-0.235,Alex,Bregman
SI,2023-05-05,94.7,-2.86,5.04,"Bregman, Alex",608324,622491,field_out,hit_into_play,,,,,5,"Alex Bregman grounds out, shortstop J.  P. Crawford to first baseman Ty France.",R,R,R,SEA,HOU,X,6.0,ground_ball,0,0,2023,-1.46,0.36,0.13,2.21,,,,2,5,Top,114.5,156.14,,,663728,,,10.87770269194004,-137.57861048679658,-2.5105749561690085,-20.887836277470647,29.374541412669704,-27.170222951697525,3.09,1.53,11.0,89.5,-10.0,93.4,2039.0,5.5,718297,622491,663728,664034,543939,553993,641487,672284,677594,606192,54.96,0.137,0.126,0.0,1.0,0.0,0.0,2.0,33,1,Sinker,0,4,4,0,4,0,4,0,Standard,Standard,230.0,0.003,-0.104,Alex,Bregman
SI,2023-05-05,96.5,-2.53,5.07,"Bregman, Alex",608324,622491,walk,ball,,,,,12,Alex Bregman walks.,R,R,R,SEA,HOU,B,,,3,2,2023,-1.51,0.18,1.86,2.52,676694.0,,,2,3,Top,,,,,663728,,,14.86121193174682,-139.74780606013604,-1.5402006882672783,-23.170900454142654,32.72932320347632,-29.66525998271788,3.03,1.53,,,,94.9,2137.0,5.7,718297,622491,663728,664034,543939,553993,641487,672284,677594,606192,54.77,,,0.7,1.0,0.0,0.0,,18,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,232.0,-0.012,0.178,Alex,Bregman
SL,2023-05-05,86.4,-2.54,5.01,"Bregman, Alex",608324,622491,,blocked_ball,,,,,14,Alex Bregman walks.,R,R,R,SEA,HOU,B,,,2,2,2023,0.09,0.01,2.46,0.27,676694.0,,,2,3,Top,,,,,663728,,,11.551048864831294,-125.27403367969472,-5.030359026377935,-1.268670942891715,23.647688955551956,-31.294895742452347,3.01,1.53,,,,85.3,2359.0,5.7,718297,622491,663728,664034,543939,553993,641487,672284,677594,606192,54.85,,,,,,,,18,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,13.0,0.0,0.065,Alex,Bregman
FF,2023-05-05,96.6,-2.43,5.15,"Bregman, Alex",608324,622491,,ball,,,,,12,Alex Bregman walks.,R,R,R,SEA,HOU,B,,,1,2,2023,-0.86,1.18,1.71,3.8,676694.0,,,2,3,Top,,,,,663728,,,12.774719938093986,-140.1518596848568,-0.6986400020026597,-14.259977004535129,31.645824812683248,-16.680732895386125,3.15,1.53,,,,95.1,2190.0,5.6,718297,622491,663728,664034,543939,553993,641487,672284,677594,606192,54.91,,,,,,,,18,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,240.0,0.0,0.044,Alex,Bregman
FF,2023-05-05,96.6,-2.47,5.17,"Bregman, Alex",608324,622491,,swinging_strike,,,,,12,Alex Bregman walks.,R,R,R,SEA,HOU,S,,,1,1,2023,-0.95,1.26,0.18,3.33,676694.0,,,2,3,Top,,,,,663728,,,9.043888380947374,-140.44828725207046,-2.171113750416359,-14.555565817793358,31.580672418543724,-15.193923666287482,3.09,1.53,,,,95.1,2198.0,5.5,718297,622491,663728,664034,543939,553993,641487,672284,677594,606192,55.04,,,,,,,,18,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222.0,0.0,-0.059,Alex,Bregman
FF,2023-05-05,96.7,-2.55,5.23,"Bregman, Alex",608324,622491,,ball,,,,,12,Alex Bregman walks.,R,R,R,SEA,HOU,B,,,0,1,2023,-1.09,1.13,0.4,4.2,676694.0,,,2,3,Top,,,,,663728,,,10.199435997815687,-140.46473310785018,0.2387167159318144,-16.69368939678734,31.022073121491044,-17.39897711023234,3.13,1.53,,,,95.4,2383.0,5.6,718297,622491,663728,664034,543939,553993,641487,672284,677594,606192,54.92,,,,,,,,18,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,229.0,0.0,0.025,Alex,Bregman
SL,2023-05-05,86.3,-2.61,5.08,"Bregman, Alex",608324,622491,,called_strike,,,,,2,Alex Bregman walks.,R,R,R,SEA,HOU,S,,,0,0,2023,0.02,0.02,0.0,2.67,676694.0,,,2,3,Top,,,,,663728,,,6.112380184056868,-125.60233379177517,0.4301800514464629,-0.9784970245533194,24.111795788094035,-32.305618021429595,3.13,1.53,,,,85.6,2304.0,5.7,718297,622491,663728,664034,543939,553993,641487,672284,677594,606192,54.82,,,,,,,,18,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,46.0,0.0,-0.038,Alex,Bregman
SI,2023-05-05,94.7,-2.76,5.06,"Bregman, Alex",608324,641627,walk,ball,,,,,14,Alex Bregman walks.,R,R,R,SEA,HOU,B,,,3,2,2023,-1.37,0.79,1.67,2.13,,,,2,8,Top,,,,,663728,,,14.476693422085049,-137.23796338596122,-3.731033921842776,-20.39223286064948,28.21723457544041,-21.416459761670215,3.15,1.53,,,,94.1,2198.0,6.0,718297,641627,663728,664034,543939,553993,641487,672284,677594,606192,54.51,,,0.7,1.0,0.0,0.0,,55,7,Sinker,3,4,4,3,4,3,4,3,Standard,Standard,211.0,-0.012,0.112,Alex,Bregman
FF,2023-05-05,92.6,-2.76,5.28,"Bregman, Alex",608324,641627,,foul,,,,,6,Alex Bregman walks.,R,R,R,SEA,HOU,S,,,3,2,2023,-0.61,1.33,0.7,2.51,,,,2,8,Top,,,,,663728,,,10.093980561638132,-134.4354630695684,-4.124747468649219,-9.56917394294326,28.367256824575147,-15.355114336393038,3.09,1.53,213.0,73.8,51.0,92.0,2152.0,6.0,718297,641627,663728,664034,543939,553993,641487,672284,677594,606192,54.51,,,,,,,,55,6,4-Seam Fastball,3,4,4,3,4,3,4,3,Standard,Standard,224.0,0.0,0.0,Alex,Bregman
SI,2023-05-05,93.5,-2.72,5.23,"Bregman, Alex",608324,641627,,called_strike,,,,,2,Alex Bregman walks.,R,R,R,SEA,HOU,S,,,3,1,2023,-1.29,0.8,0.17,2.85,,,,2,8,Top,,,,,663728,,,10.212886421956624,-135.85493804954348,-2.1220706089276584,-18.22085238977621,29.523045953302525,-21.974953678141425,3.07,1.53,,,,92.8,2033.0,5.9,718297,641627,663728,664034,543939,553993,641487,672284,677594,606192,54.58,,,,,,,,55,5,Sinker,3,4,4,3,4,3,4,3,Standard,Standard,228.0,0.0,-0.045,Alex,Bregman
FC,2023-05-05,89.4,-2.64,5.26,"Bregman, Alex",608324,641627,,ball,,,,,14,Alex Bregman walks.,R,R,R,SEA,HOU,B,,,2,1,2023,0.25,0.94,1.2,2.27,,,,2,8,Top,,,,,663728,,,8.881354471418275,-130.07712567011214,-3.379712426241266,1.173588020241077,24.851270060303563,-20.931558021661097,3.15,1.53,,,,89.3,2227.0,6.0,718297,641627,663728,664034,543939,553993,641487,672284,677594,606192,54.48,,,,,,,,55,4,Cutter,3,4,4,3,4,3,4,3,Standard,Standard,199.0,0.0,0.056,Alex,Bregman
